idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time,pickup_time,dropoff_time
412,33,59,10,8930e039d23ffff,8930e038ac3ffff,126.82956348230546,37.20025710419797,126.8319391827472,37.20880947161966,2024-10-24 10:13:25,2024-10-24 10:13:25,2024-10-24 10:18:25.000000000
413,37,50,10,8930e039d0bffff,8930e038e4fffff,126.82044758332596,37.19628676481359,126.82114578652958,37.21204638119314,2024-10-24 10:13:26,2024-10-24 10:13:26,2024-10-24 10:25:46.853317868
414,70,50,10,8930e038a13ffff,8930e038e4fffff,126.83808712973266,37.208159224919754,126.82232915028278,37.211553430703766,2024-10-24 10:13:28,2024-10-24 10:13:28,2024-10-24 10:23:33.694418968
415,71,34,10,8930e038a0bffff,8930e039d17ffff,126.83956420845824,37.20365718114817,126.82219784335996,37.204406898416195,2024-10-24 10:13:32,2024-10-24 10:13:32,2024-10-24 10:18:32.000000000
416,50,37,10,8930e038e4fffff,8930e039d0bffff,126.82149657631018,37.21227911707215,126.82204388741911,37.19601764416289,2024-10-24 10:13:52,2024-10-24 10:13:52,2024-10-24 10:18:52.000000000
417,51,26,10,8930e038e4bffff,8930e039d43ffff,126.82000907430776,37.209721265151515,126.819133435298,37.19282180276179,2024-10-24 10:14:02,2024-10-24 10:14:02,2024-10-24 10:20:35.348126311
418,56,56,10,8930e038acfffff,8930e038acfffff,126.83557260846987,37.204485307298015,126.83638461640211,37.205314851376954,2024-10-24 10:14:08,2024-10-24 10:14:08,2024-10-24 10:19:08.000000000
419,50,50,10,8930e038e4fffff,8930e038e4fffff,126.82245312889974,37.21209119570507,126.82372480925734,37.211982071230835,2024-10-24 10:14:17,2024-10-24 10:14:17,2024-10-24 10:19:17.000000000
420,21,60,10,8930e039d57ffff,8930e038a9bffff,126.8197787531015,37.1969652425618,126.83298959036404,37.21397162369878,2024-10-24 10:14:24,2024-10-24 10:14:24,2024-10-24 10:20:47.008182858
421,48,50,10,8930e038e67ffff,8930e038e4fffff,126.82934935910664,37.21472125970446,126.82327282446632,37.21064636135115,2024-10-24 10:14:38,2024-10-24 10:14:38,2024-10-24 10:19:38.000000000
422,70,21,10,8930e038a13ffff,8930e039d57ffff,126.83781240788392,37.20929502329887,126.81944476088027,37.19624556475418,2024-10-24 10:14:43,2024-10-24 10:14:43,2024-10-24 10:23:30.989505604
423,50,50,10,8930e038e4fffff,8930e038e4fffff,126.8230969301661,37.21128346913482,126.82197802832852,37.21108802952698,2024-10-24 10:15:48,2024-10-24 10:15:48,2024-10-24 10:20:48.000000000
424,33,10,10,8930e039d23ffff,8930e039d97ffff,126.83034980886626,37.20098343984389,126.81750382529968,37.20787862651316,2024-10-24 10:16:10,2024-10-24 10:16:10,2024-10-24 10:21:10.000000000
425,17,50,10,8930e039d77ffff,8930e038e4fffff,126.82726508222132,37.19659887658494,126.8221670966408,37.210822701277934,2024-10-24 10:16:31,2024-10-24 10:16:31,2024-10-24 10:23:42.054394042
426,37,18,10,8930e039d0bffff,8930e039d73ffff,126.82221132780612,37.196238922828215,126.82267985885244,37.19615257215313,2024-10-24 10:17:15,2024-10-24 10:17:15,2024-10-24 10:22:15.000000000
427,10,37,10,8930e039d97ffff,8930e039d0bffff,126.81633526557152,37.20921170336373,126.82038413270364,37.19875812084128,2024-10-24 10:17:29,2024-10-24 10:17:29,2024-10-24 10:22:29.000000000
428,21,72,10,8930e039d57ffff,8930e038367ffff,126.81787485750188,37.19506953021151,126.8124655664562,37.20735570857893,2024-10-24 10:17:51,2024-10-24 10:17:51,2024-10-24 10:36:27.174073644
429,23,38,10,8930e039d4fffff,8930e039d07ffff,126.81979996822444,37.19183642424683,126.82370617566956,37.2001152654658,2024-10-24 10:19:22,2024-10-24 10:19:22,2024-10-24 10:26:16.211202268
430,37,33,10,8930e039d0bffff,8930e039d23ffff,126.8223511349435,37.19773297327352,126.82975361359564,37.20094201365419,2024-10-24 10:19:30,2024-10-24 10:19:30,2024-10-24 10:25:19.812440514
431,56,32,10,8930e038acfffff,8930e039d27ffff,126.83613956167574,37.20484502284179,126.83214384471228,37.201927366612175,2024-10-24 10:20:16,2024-10-24 10:20:16,2024-10-24 10:25:16.000000000
432,70,71,10,8930e038a13ffff,8930e038a0bffff,126.838989546579,37.21021399983584,126.83952761170347,37.20418750476215,2024-10-24 10:21:10,2024-10-24 10:21:10,2024-10-24 10:26:10.000000000
433,37,51,10,8930e039d0bffff,8930e038e4bffff,126.82203099954546,37.19745267629462,126.81967236109968,37.21035275537161,2024-10-24 10:21:35,2024-10-24 10:21:35,2024-10-24 10:29:45.302355578
434,39,51,10,8930e039d03ffff,8930e038e4bffff,126.82074959384336,37.19971265478425,126.81971873678856,37.20961360589805,2024-10-24 10:21:54,2024-10-24 10:21:54,2024-10-24 10:27:57.237377742
435,38,51,10,8930e039d07ffff,8930e038e4bffff,126.82382080845184,37.20118305658402,126.8211491231566,37.21012678137718,2024-10-24 10:23:13,2024-10-24 10:23:13,2024-10-24 10:30:14.720094472
436,71,54,10,8930e038a0bffff,8930e038ad7ffff,126.84086479586408,37.20523595454758,126.83306195985976,37.20938532681582,2024-10-24 10:23:40,2024-10-24 10:23:40,2024-10-24 10:30:50.225473024
437,50,26,10,8930e038e4fffff,8930e039d43ffff,126.82100931877528,37.211646054556965,126.81842290172538,37.19244748334913,2024-10-24 10:24:38,2024-10-24 10:24:38,2024-10-24 10:29:38.000000000
438,21,48,10,8930e039d57ffff,8930e038e67ffff,126.81833368263788,37.19558720845505,126.83130017648338,37.21545990366547,2024-10-24 10:25:41,2024-10-24 10:25:41,2024-10-24 10:31:11.647053392
439,23,19,10,8930e039d4fffff,8930e039d67ffff,126.82063149111292,37.19128913366897,126.8300267939131,37.194392086525866,2024-10-24 10:27:46,2024-10-24 10:27:46,2024-10-24 10:32:46.000000000
440,34,26,10,8930e039d17ffff,8930e039d43ffff,126.820290635238,37.20361365331395,126.81773544951696,37.194389622675104,2024-10-24 10:29:16,2024-10-24 10:29:16,2024-10-24 10:34:20.963682220
441,51,26,10,8930e038e4bffff,8930e039d43ffff,126.82031674651807,37.20924099238119,126.8184297298843,37.194382398438705,2024-10-24 10:29:39,2024-10-24 10:29:39,2024-10-24 10:35:05.166432792
442,32,50,10,8930e039d27ffff,8930e038e4fffff,126.83088714199684,37.20104916014589,126.82272629084584,37.21213242498617,2024-10-24 10:29:44,2024-10-24 10:29:44,2024-10-24 10:43:19.406301266
443,51,37,10,8930e038e4bffff,8930e039d0bffff,126.81894972464076,37.20960337320385,126.82030053044076,37.197516491648734,2024-10-24 10:29:54,2024-10-24 10:29:54,2024-10-24 10:38:00.751982592
444,56,38,10,8930e038acfffff,8930e039d07ffff,126.834050928919,37.20597496915949,126.82422594823676,37.199967730011224,2024-10-24 10:30:22,2024-10-24 10:30:22,2024-10-24 10:35:22.000000000
445,37,51,10,8930e039d0bffff,8930e038e4bffff,126.82218441322236,37.19651313711461,126.81837960343908,37.21077722602391,2024-10-24 10:30:48,2024-10-24 10:30:48,2024-10-24 10:38:43.711947204
446,55,37,10,8930e038ad3ffff,8930e039d0bffff,126.8299350953032,37.20973587917287,126.82005178730957,37.196944588067254,2024-10-24 10:31:45,2024-10-24 10:31:45,2024-10-24 10:40:37.176896790
447,23,50,10,8930e039d4fffff,8930e038e4fffff,126.8208828715844,37.19204865174297,126.82339213457134,37.21165138362793,2024-10-24 10:31:46,2024-10-24 10:31:46,2024-10-24 10:36:46.000000000
448,23,42,10,8930e039d4fffff,8930e039993ffff,126.82032871193464,37.19167700502774,126.83055042480264,37.195296033213026,2024-10-24 10:32:18,2024-10-24 10:32:18,2024-10-24 10:37:18.000000000
449,33,27,10,8930e039d23ffff,8930e039d3bffff,126.82910218468707,37.200923866124675,126.82576640500932,37.19938326729741,2024-10-24 10:32:33,2024-10-24 10:32:33,2024-10-24 10:37:33.000000000
450,26,38,10,8930e039d43ffff,8930e039d07ffff,126.81890684113036,37.194235994956045,126.82431494638476,37.202032769511064,2024-10-24 10:32:35,2024-10-24 10:32:35,2024-10-24 10:37:35.000000000
451,51,18,10,8930e038e4bffff,8930e039d73ffff,126.81980808286322,37.20922568860221,126.82315029326692,37.19542258335046,2024-10-24 10:32:37,2024-10-24 10:32:37,2024-10-24 10:37:37.000000000
452,50,37,10,8930e038e4fffff,8930e039d0bffff,126.82191603849616,37.21253375288954,126.8214923206666,37.19851218608088,2024-10-24 10:33:08,2024-10-24 10:33:08,2024-10-24 10:38:08.000000000
453,51,55,10,8930e038e4bffff,8930e038ad3ffff,126.82058820456952,37.209383324710245,126.82945570552414,37.20926990285858,2024-10-24 10:33:43,2024-10-24 10:33:43,2024-10-24 10:38:43.000000000
454,60,39,10,8930e038a9bffff,8930e039d03ffff,126.83306049462634,37.212644136600794,126.82190973911294,37.20148937994288,2024-10-24 10:33:53,2024-10-24 10:33:53,2024-10-24 10:38:53.000000000
455,50,60,10,8930e038e4fffff,8930e038a9bffff,126.82096476684984,37.21164750622501,126.83294724616168,37.21378944037538,2024-10-24 10:34:17,2024-10-24 10:34:17,2024-10-24 10:39:17.000000000
456,23,50,10,8930e039d4fffff,8930e038e4fffff,126.82227650519305,37.19163009553321,126.8207779565828,37.211832761404544,2024-10-24 10:34:28,2024-10-24 10:34:28,2024-10-24 10:39:28.000000000
457,38,3,10,8930e039d07ffff,8930e039db7ffff,126.82501771785316,37.20212532250088,126.8237634100643,37.209575216576624,2024-10-24 10:34:59,2024-10-24 10:34:59,2024-10-24 10:39:59.000000000
458,39,21,10,8930e039d03ffff,8930e039d57ffff,126.82054196170353,37.20104566392431,126.81902910031326,37.19553929479578,2024-10-24 10:35:17,2024-10-24 10:35:17,2024-10-24 10:40:17.000000000
459,37,21,10,8930e039d0bffff,8930e039d57ffff,126.82234414527892,37.19665700404278,126.81945246181668,37.196897363075365,2024-10-24 10:35:24,2024-10-24 10:35:24,2024-10-24 10:40:24.000000000
460,11,55,10,8930e039d93ffff,8930e038ad3ffff,126.81535659402648,37.207188453488335,126.83060543846452,37.208511552246506,2024-10-24 10:36:43,2024-10-24 10:36:43,2024-10-24 10:44:55.974167926
461,50,55,10,8930e038e4fffff,8930e038ad3ffff,126.82083718264283,37.21170650041735,126.82961069256214,37.20965455675618,2024-10-24 10:36:44,2024-10-24 10:36:44,2024-10-24 10:41:44.000000000
462,38,72,10,8930e039d07ffff,8930e038367ffff,126.82570304714756,37.20142276347128,126.81253356891698,37.20696124729412,2024-10-24 10:37:12,2024-10-24 10:37:12,2024-10-24 10:42:12.000000000
463,54,71,10,8930e038ad7ffff,8930e038a0bffff,126.833954285657,37.21025011319718,126.83998928406076,37.20595941122144,2024-10-24 10:39:28,2024-10-24 10:39:28,2024-10-24 10:44:28.000000000
464,50,48,10,8930e038e4fffff,8930e038e67ffff,126.82258994152062,37.21169914677405,126.83054390387171,37.21356954482697,2024-10-24 10:39:46,2024-10-24 10:39:46,2024-10-24 10:44:46.000000000
465,51,21,10,8930e038e4bffff,8930e039d57ffff,126.819304866082,37.211612468818515,126.81980507905077,37.19616587627904,2024-10-24 10:39:54,2024-10-24 10:39:54,2024-10-24 10:44:54.000000000
466,37,51,10,8930e039d0bffff,8930e038e4bffff,126.82132825706104,37.19845821196049,126.82042070114736,37.210558692305895,2024-10-24 10:41:20,2024-10-24 10:41:20,2024-10-24 10:48:25.453952450
467,51,71,10,8930e038e4bffff,8930e038a0bffff,126.81824668037352,37.21045165208816,126.84054976008818,37.20470640019707,2024-10-24 10:42:49,2024-10-24 10:42:49,2024-10-24 10:50:51.212848804
468,64,55,10,8930e038a73ffff,8930e038ad3ffff,126.84164912634908,37.204312597882485,126.83042951825996,37.209303576380655,2024-10-24 10:42:52,2024-10-24 10:42:52,2024-10-24 10:48:56.241063405
469,51,50,10,8930e038e4bffff,8930e038e4fffff,126.81880105099953,37.21076802944838,126.82360063859323,37.21190454803577,2024-10-24 10:42:57,2024-10-24 10:42:57,2024-10-24 10:47:57.000000000
470,21,58,10,8930e039d57ffff,8930e038ac7ffff,126.81827424682147,37.19574197653248,126.83447811678413,37.20871513479096,2024-10-24 10:43:41,2024-10-24 10:43:41,2024-10-24 10:48:41.000000000
471,70,50,10,8930e038a13ffff,8930e038e4fffff,126.83831842744203,37.20998302004372,126.82322195351432,37.212141592611744,2024-10-24 10:43:59,2024-10-24 10:43:59,2024-10-24 10:48:59.000000000
472,50,21,10,8930e038e4fffff,8930e039d57ffff,126.82139095207964,37.21248712811796,126.81934593502848,37.195332634759254,2024-10-24 10:44:30,2024-10-24 10:44:30,2024-10-24 10:49:30.000000000
473,55,51,10,8930e038ad3ffff,8930e038e4bffff,126.83006463452536,37.20779436471812,126.81983333026945,37.21160988044948,2024-10-24 10:45:30,2024-10-24 10:45:30,2024-10-24 10:50:30.000000000
474,23,18,10,8930e039d4fffff,8930e039d73ffff,126.82085061172526,37.19262433712652,126.82384588262248,37.1960645553526,2024-10-24 10:46:01,2024-10-24 10:46:01,2024-10-24 10:52:46.334798716
475,37,3,10,8930e039d0bffff,8930e039db7ffff,126.82199819405648,37.197098416779795,126.8232319536271,37.21007773515313,2024-10-24 10:46:14,2024-10-24 10:46:14,2024-10-24 10:51:14.000000000
476,58,37,10,8930e038ac7ffff,8930e039d0bffff,126.83456660778296,37.207553969067746,126.82221196479342,37.1978229966645,2024-10-24 10:46:20,2024-10-24 10:46:20,2024-10-24 10:51:20.000000000
477,50,37,10,8930e038e4fffff,8930e039d0bffff,126.82138824761884,37.21086947198387,126.82132993644068,37.19609942653667,2024-10-24 10:46:26,2024-10-24 10:46:26,2024-10-24 10:55:30.687722570
478,18,51,10,8930e039d73ffff,8930e038e4bffff,126.8225996688876,37.19635336485553,126.8202341030436,37.21028283890509,2024-10-24 10:46:32,2024-10-24 10:46:32,2024-10-24 10:55:38.351493266
479,34,50,10,8930e039d17ffff,8930e038e4fffff,126.820681886342,37.20215889647942,126.82349230822102,37.212422470072966,2024-10-24 10:47:40,2024-10-24 10:47:40,2024-10-24 10:52:40.000000000
480,70,26,10,8930e038a13ffff,8930e039d43ffff,126.83909293709644,37.20906670817988,126.81797801530426,37.193872237086296,2024-10-24 10:47:43,2024-10-24 10:47:43,2024-10-24 10:52:43.000000000
481,51,39,10,8930e038e4bffff,8930e039d03ffff,126.81899164100088,37.21131479596635,126.82056535427192,37.200899435564246,2024-10-24 10:48:40,2024-10-24 10:48:40,2024-10-24 10:58:51.113189092
482,26,17,10,8930e039d43ffff,8930e039d77ffff,126.81954894385642,37.19292794149733,126.82548492186338,37.19657558487336,2024-10-24 10:48:41,2024-10-24 10:48:41,2024-10-24 10:53:41.000000000
483,48,48,10,8930e038e67ffff,8930e038e67ffff,126.8312484750644,37.21568256941122,126.831891183003,37.21427087594568,2024-10-24 10:49:13,2024-10-24 10:49:13,2024-10-24 10:54:13.000000000
484,21,38,10,8930e039d57ffff,8930e039d07ffff,126.81873977787808,37.19542637388254,126.82265522979296,37.201250980778006,2024-10-24 10:49:27,2024-10-24 10:49:27,2024-10-24 10:54:27.000000000
485,51,39,10,8930e038e4bffff,8930e039d03ffff,126.8195247094632,37.21059867629808,126.82249275690896,37.200201271066504,2024-10-24 10:50:26,2024-10-24 10:50:26,2024-10-24 10:55:26.000000000
486,50,6,10,8930e038e4fffff,8930e039dabffff,126.82192677383637,37.211697220799856,126.82313372325868,37.20466449547269,2024-10-24 10:52:11,2024-10-24 10:52:11,2024-10-24 10:58:16.334799476
487,18,32,10,8930e039d73ffff,8930e039d27ffff,126.82314134394444,37.194803152919754,126.833049928216,37.20119353870632,2024-10-24 10:53:20,2024-10-24 10:53:20,2024-10-24 10:58:20.000000000
488,56,50,10,8930e038acfffff,8930e038e4fffff,126.83595859505452,37.205825600744696,126.82086403131665,37.21138422659445,2024-10-24 10:53:47,2024-10-24 10:53:47,2024-10-24 10:59:50.695864226
489,21,39,10,8930e039d57ffff,8930e039d03ffff,126.8176512322806,37.196611933162465,126.82114599449042,37.200796077564256,2024-10-24 10:53:58,2024-10-24 10:53:58,2024-10-24 10:58:58.000000000
490,7,17,10,8930e039da7ffff,8930e039d77ffff,126.82744409845432,37.20810548234354,126.82632998095904,37.19644298805972,2024-10-24 10:54:13,2024-10-24 10:54:13,2024-10-24 10:59:13.000000000
491,17,21,10,8930e039d77ffff,8930e039d57ffff,126.8256401812864,37.19814118572298,126.81944060755605,37.196747188667345,2024-10-24 10:54:55,2024-10-24 10:54:55,2024-10-24 11:02:32.061345712
492,50,7,10,8930e038e4fffff,8930e039da7ffff,126.82342698910026,37.21109993417317,126.82630113494066,37.20881309783788,2024-10-24 10:54:58,2024-10-24 10:54:58,2024-10-24 10:59:58.000000000
493,60,38,10,8930e038a9bffff,8930e039d07ffff,126.8330583761688,37.21185686335385,126.82534660195115,37.20080094344088,2024-10-24 10:56:30,2024-10-24 10:56:30,2024-10-24 11:01:30.000000000
494,21,33,10,8930e039d57ffff,8930e039d23ffff,126.818458856664,37.19551334468851,126.82876566080748,37.19996981227763,2024-10-24 10:56:41,2024-10-24 10:56:41,2024-10-24 11:01:41.000000000
495,64,51,10,8930e038a73ffff,8930e038e4bffff,126.84266446154577,37.20254920238592,126.81967544027694,37.21033534972744,2024-10-24 10:56:46,2024-10-24 10:56:46,2024-10-24 11:04:04.384645012
496,50,37,10,8930e038e4fffff,8930e039d0bffff,126.82225564194404,37.21259824613339,126.8201090605997,37.19684218153364,2024-10-24 10:57:07,2024-10-24 10:57:07,2024-10-24 11:02:07.000000000
497,37,12,10,8930e039d0bffff,8930e039d8fffff,126.82024056392652,37.19823342079212,126.81996246313722,37.20517199888794,2024-10-24 10:57:10,2024-10-24 10:57:10,2024-10-24 11:02:10.000000000
498,55,50,10,8930e038ad3ffff,8930e038e4fffff,126.83139324420084,37.20871548031793,126.82085933862092,37.21137068299037,2024-10-24 10:57:21,2024-10-24 10:57:21,2024-10-24 11:02:21.000000000
499,26,48,10,8930e039d43ffff,8930e038e67ffff,126.81860590565606,37.19461693424338,126.83196933857208,37.21476638158903,2024-10-24 10:57:29,2024-10-24 10:57:29,2024-10-24 11:02:29.000000000
500,50,38,10,8930e038e4fffff,8930e039d07ffff,126.8219370328139,37.21027076086535,126.82399304512096,37.20236811863603,2024-10-24 10:58:31,2024-10-24 10:58:31,2024-10-24 11:03:31.000000000
501,39,50,10,8930e039d03ffff,8930e038e4fffff,126.82018641321037,37.19973127557095,126.82256716843074,37.21161642459947,2024-10-24 10:58:43,2024-10-24 10:58:43,2024-10-24 11:04:07.232149774
502,58,56,10,8930e038ac7ffff,8930e038acfffff,126.83496433538242,37.20773720487986,126.83401171503014,37.20682451498513,2024-10-24 10:58:56,2024-10-24 10:58:56,2024-10-24 11:08:49.456017770
503,21,38,10,8930e039d57ffff,8930e039d07ffff,126.81815186161138,37.19695597361739,126.82310677254632,37.20183659132033,2024-10-24 10:58:59,2024-10-24 10:58:59,2024-10-24 11:04:27.409160036
504,50,48,11,8930e038e4fffff,8930e038e67ffff,126.82231728946662,37.21210948199806,126.82994292378356,37.213783454979215,2024-10-24 11:00:29,2024-10-24 11:00:29,2024-10-24 11:05:29.000000000
505,10,37,11,8930e039d97ffff,8930e039d0bffff,126.81603212291589,37.20968181822403,126.82221675004617,37.19837649415318,2024-10-24 11:02:15,2024-10-24 11:02:15,2024-10-24 11:07:15.000000000
506,51,56,11,8930e038e4bffff,8930e038acfffff,126.81833926538144,37.21073160350751,126.83490598778803,37.205336271682114,2024-10-24 11:02:24,2024-10-24 11:02:24,2024-10-24 11:07:24.000000000
507,51,21,11,8930e038e4bffff,8930e039d57ffff,126.82114873934268,37.21038776252621,126.8189508095884,37.19620320366558,2024-10-24 11:02:56,2024-10-24 11:02:56,2024-10-24 11:07:56.000000000
508,26,38,11,8930e039d43ffff,8930e039d07ffff,126.81833423174146,37.1944530127099,126.82304416555544,37.20210214083186,2024-10-24 11:03:08,2024-10-24 11:03:08,2024-10-24 11:08:08.000000000
509,71,54,11,8930e038a0bffff,8930e038ad7ffff,126.84031249439715,37.20618185107024,126.83110385738314,37.21037923866816,2024-10-24 11:03:59,2024-10-24 11:03:59,2024-10-24 11:08:59.000000000
510,51,60,11,8930e038e4bffff,8930e038a9bffff,126.819239690777,37.211809967740045,126.83279633199908,37.21421631052428,2024-10-24 11:04:16,2024-10-24 11:04:16,2024-10-24 11:09:16.000000000
511,51,71,11,8930e038e4bffff,8930e038a0bffff,126.81984374894763,37.21163010925333,126.83901614382587,37.20474841196278,2024-10-24 11:04:43,2024-10-24 11:04:43,2024-10-24 11:09:43.000000000
512,56,56,11,8930e038acfffff,8930e038acfffff,126.83620863363204,37.205527199492565,126.83493901492692,37.205747371013985,2024-10-24 11:05:21,2024-10-24 11:05:21,2024-10-24 11:16:03.022381056
513,51,18,11,8930e038e4bffff,8930e039d73ffff,126.82026656406552,37.210082412087296,126.8237802476778,37.19630497990968,2024-10-24 11:05:43,2024-10-24 11:05:43,2024-10-24 11:16:36.630361714
514,18,50,11,8930e039d73ffff,8930e038e4fffff,126.82313142977226,37.19678798402459,126.82231867864242,37.21091469204536,2024-10-24 11:06:00,2024-10-24 11:06:00,2024-10-24 11:11:00.000000000
515,71,33,11,8930e038a0bffff,8930e039d23ffff,126.84037806689828,37.20518418466852,126.82978953871746,37.20122489596884,2024-10-24 11:06:10,2024-10-24 11:06:10,2024-10-24 11:11:10.000000000
